coding	meaning	node_id	parent_id	selectable
9149221	Porter, stores	9149221	9149	Y
9149222	Porter, timber (furniture mfr)	9149222	9149	Y
9149223	Porter, timber (timber yard)	9149223	9149	Y
9149224	Porter, van	9149224	9149	Y
9149225	Porter, warehouse	9149225	9149	Y
9149226	Porter-messenger	9149226	9149	Y
9149227	Porter-packer	9149227	9149	Y
9149228	Porter-storeman	9149228	9149	Y
9149229	Puller-back (meat market)	9149229	9149	Y
9149230	Racker	9149230	9149	Y
9149231	Receiver	9149231	9149	Y
9149232	Receiver (docks)	9149232	9149	Y
9149233	Receptionist, beet	9149233	9149	Y
9149234	Removalman	9149234	9149	Y
9149235	Remover, furniture	9149235	9149	Y
9149236	Ripener, banana	9149236	9149	Y
9149237	Runner, deal (timber merchants)	9149237	9149	Y
9149238	Selector (government)	9149238	9149	Y
9149239	Selector, spares (vehicle mfr)	9149239	9149	Y
9149240	Selector, stores	9149240	9149	Y
9149241	Sorter, order (mail order house)	9149241	9149	Y
9149242	Stacker and packer	9149242	9149	Y
9149243	Steward, shore	9149243	9149	Y
9149244	Stocker (tinplate mfr)	9149244	9149	Y
9149245	Stockman (manufacturing)	9149245	9149	Y
9149246	Stocktaker (rolling mill)	9149246	9149	Y
9149247	Stocktaker (steel smelting)	9149247	9149	Y
9149248	Storehand	9149248	9149	Y
9149249	Storehouseman	9149249	9149	Y
9149250	Storeman	9149250	9149	Y
9149251	Storeman, chief	9149251	9149	Y
9149252	Storeman, head	9149252	9149	Y
9149253	Storeman, ordnance	9149253	9149	Y
9149254	Storeman-clerk	9149254	9149	Y
9149255	Storeman-driver	9149255	9149	Y
9149256	Storer	9149256	9149	Y
9149257	Storesman	9149257	9149	Y
9149258	Storesperson	9149258	9149	Y
9149259	Storewoman, superintendent (PO)	9149259	9149	Y
9149260	Supervisor (mail order house)	9149260	9149	Y
9149261	Supervisor, store	9149261	9149	Y
9149262	Supervisor, warehouse	9149262	9149	Y
9149263	Taker, number	9149263	9149	Y
9149264	Taker, stock (rolling mill)	9149264	9149	Y
9149265	Taker, stock (steel smelting)	9149265	9149	Y
9149266	Taker, stock, chief (steelworks)	9149266	9149	Y
9149267	Taker-in, piece (textile mfr)	9149267	9149	Y
9149268	Tallyman, timber	9149268	9149	Y
9149269	Unloader	9149269	9149	Y
9149270	Warehouseman	9149270	9149	Y
9149271	Warehouseman (loading, unloading)	9149271	9149	Y
9149272	Warehouseman, chief	9149272	9149	Y
9149273	Warehouseman-clerk	9149273	9149	Y
9149274	Warehouseman-driver	9149274	9149	Y
9149275	Warehouseman-packer	9149275	9149	Y
9149276	Warehouser	9149276	9149	Y
9149277	Worker, bond	9149277	9149	Y
9149278	Worker, depot	9149278	9149	Y
9149279	Worker, despatch	9149279	9149	Y
9149280	Worker, dispatch	9149280	9149	Y
9149281	Worker, room, cotton	9149281	9149	Y
9149282	Worker, room, grey (textile mfr)	9149282	9149	Y
9149283	Worker, room, pattern	9149283	9149	Y
9149284	Worker, room, stock	9149284	9149	Y
9149285	Worker, silo	9149285	9149	Y
9149286	Worker, store, cold	9149286	9149	Y
9149287	Worker, supply (retail trade)	9149287	9149	Y
9149288	Worker, warehouse	9149288	9149	Y
9149289	Worker, yard	9149289	9149	Y
9211001	Agent, delivery	9211001	9211	Y
9211002	Assistant, facilities	9211002	9211	Y
9211003	Assistant, room, mail	9211003	9211	Y
9211004	Assistant, room, post	9211004	9211	Y
9211005	Assistant, sorting (PO)	9211005	9211	Y
9211006	Attendant (government)	9211006	9211	Y
9211007	Attendant, room, mail	9211007	9211	Y
9211008	Attendant, room, post	9211008	9211	Y
9211009	Boy, delivery	9211009	9211	Y
9211010	Boy, newspaper	9211010	9211	Y
9211011	Boy, paper (newsagents)	9211011	9211	Y
9211012	Cadet, postal	9211012	9211	Y
9211013	Clerk and telegraphist, sorting	9211013	9211	Y
9211014	Clerk, mailroom	9211014	9211	Y
9211015	Clerk, post	9211015	9211	Y
9211016	Clerk, postal	9211016	9211	Y
9211017	Clerk, postroom	9211017	9211	Y
9211018	Clerk, room, mail	9211018	9211	Y
9211019	Clerk, room, post	9211019	9211	Y
9211020	Clerk, sorting (PO)	9211020	9211	Y
9211021	Courier	9211021	9211	Y
9211022	Courier, bank	9211022	9211	Y
9211023	Deliverer (newspapers, magazines)	9211023	9211	Y
9211024	Deliverer, allowance	9211024	9211	Y
9211025	Deliverer, book	9211025	9211	Y
9211026	Deliverer, newspaper	9211026	9211	Y
9211027	Deliverer, parcel	9211027	9211	Y
9211028	Deliveryman (newsagents)	9211028	9211	Y
9211029	Distributor, circular	9211029	9211	Y
9211030	Distributor, leaflet	9211030	9211	Y
9211031	Distributor, newspaper	9211031	9211	Y
9211032	Driver, collection (PO)	9211032	9211	Y
9211033	Driver-postman	9211033	9211	Y
9211034	Executive, postal (PO: grade D)	9211034	9211	Y
9211035	Foreman (PO: post office railway)	9211035	9211	Y
9211036	Forewoman (PO)	9211036	9211	Y
9211037	Girl, paper (newsagents)	9211037	9211	Y
9211038	Girl, shop, tailor's	9211038	9211	Y
9211039	Handler, parcel	9211039	9211	Y
9211040	Inspector (PO)	9211040	9211	Y
9211041	Inspector of postmen	9211041	9211	Y
9211042	Inspector, assistant (PO)	9211042	9211	Y
9211043	Inspector, postal	9211043	9211	Y
9211044	Lad, order	9211044	9211	Y
9211045	Messenger	9211045	9211	Y
9211046	Messenger, Queen's	9211046	9211	Y
9211047	Messenger, chief	9211047	9211	Y
9211048	Messenger, head	9211048	9211	Y
9211049	Messenger-clerk	9211049	9211	Y
9211050	Officer, controlling (PO)	9211050	9211	Y
9211051	Officer, outdoor	9211051	9211	Y
9211052	Officer, supervising (PO)	9211052	9211	Y
9211053	Orderly (office)	9211053	9211	Y
9211054	Overseer (PO: sorting office)	9211054	9211	Y
9211055	PHG	9211055	9211	Y
9211056	Postman	9211056	9211	Y
9211057	Postman, grade, higher	9211057	9211	Y
9211058	Postman, head	9211058	9211	Y
9211059	Postman, works	9211059	9211	Y
9211060	Postman-driver	9211060	9211	Y
9211061	Postwoman	9211061	9211	Y
9211062	Postwoman, grade, higher	9211062	9211	Y
9211063	Postwoman, head	9211063	9211	Y
9211064	Postwoman, works	9211064	9211	Y
9211065	Rider, dispatch	9211065	9211	Y
9211066	Roundsman (newspaper delivery)	9211066	9211	Y
9211067	Sorter (PO)	9211067	9211	Y
9211068	Sorter (parcels delivery service)	9211068	9211	Y
9211069	Sorter, head (PO)	9211069	9211	Y
9211070	Sorter, letter	9211070	9211	Y
9211071	Sorter, mail	9211071	9211	Y
9211072	Sorter, parcel	9211072	9211	Y
9211073	Sorter, parcel (PO)	9211073	9211	Y
9211074	Sorter, post	9211074	9211	Y
9211075	Sorter, postal	9211075	9211	Y
9211076	Sorter-loader (parcels delivery service)	9211076	9211	Y
9211077	Stamper (PO)	9211077	9211	Y
9211078	Supervisor (PO: sorting office)	9211078	9211	Y
9211079	Supervisor of sorting assistants (PO)	9211079	9211	Y
9211080	Supervisor, chief, senior (PO)	9211080	9211	Y
9211081	Supervisor, mail	9211081	9211	Y
9211082	Supervisor, postal	9211082	9211	Y
9211083	Supervisor, room, mail	9211083	9211	Y
9211084	Supervisor, room, post	9211084	9211	Y
9211085	Taker, copy (publishing)	9211085	9211	Y
9211086	Waiter (stock exchange)	9211086	9211	Y
9211087	Worker, delivery, postal	9211087	9211	Y
9211088	Worker, office, post	9211088	9211	Y
9211089	Worker, postal	9211089	9211	Y
9219001	Assistant, general	9219001	9219	Y
9219002	Assistant, mailing	9219002	9219	Y
9219003	Assistant, reprographic	9219003	9219	Y
9219004	Boy, office	9219004	9219	Y
9219005	Clerk, junior	9219005	9219	Y
9219006	Copyist, photo	9219006	9219	Y
9219007	Duplicator (tape recordings)	9219007	9219	Y
9219008	Duplicator	9219008	9219	Y
9219009	Encloser	9219009	9219	Y
9219010	Filmer, micro	9219010	9219	Y
9219011	Girl, office	9219011	9219	Y
9219012	Hand, progress	9219012	9219	Y
9219013	Handyman, office	9219013	9219	Y
9219014	Handyman-labourer	9219014	9219	Y
9219015	Inserter (newspapers, magazines)	9219015	9219	Y
9219016	Junior, office	9219016	9219	Y
9219017	Keeper, paper	9219017	9219	Y
9219018	Machinist (office machinery)	9219018	9219	Y
9219019	Machinist (banking)	9219019	9219	Y
9219020	Machinist, office	9219020	9219	Y
9219021	Machinist, photocopying	9219021	9219	Y
9219022	Mailer	9219022	9219	Y
9219023	Man, progress	9219023	9219	Y
9219024	Officer, reprographics	9219024	9219	Y
9219025	Opener, mail	9219025	9219	Y
9219026	Operator, camera (microfilm)	9219026	9219	Y
9219027	Operator, camera (photocopying)	9219027	9219	Y
9219028	Operator, duplicator	9219028	9219	Y
9219029	Operator, film, micro	9219029	9219	Y
9219030	Operator, machinery, office	9219030	9219	Y
9219031	Operator, photocopy	9219031	9219	Y
9219032	Operator, reprographics	9219032	9219	Y
9219033	Operator, room, print	9219033	9219	Y
9219034	Operator, scanner (printing)	9219034	9219	Y
9219035	Operator, xerox	9219035	9219	Y
9219036	Paperkeeper	9219036	9219	Y
9219037	Photocopier	9219037	9219	Y
9219038	Printer, copy	9219038	9219	Y
9219039	Printer, nos (photocopying)	9219039	9219	Y
9219040	Printer, photo	9219040	9219	Y
9219041	Runner (broadcasting)	9219041	9219	Y
9219042	Shredder, confidential	9219042	9219	Y
9219043	Sorter, coupon	9219043	9219	Y
9219044	Sorter, voucher	9219044	9219	Y
9219045	Supervisor (office machines)	9219045	9219	Y
9219046	Worker, office	9219046	9219	Y
9219047	Worker, progress	9219047	9219	Y
9221001	Porter (communal establishment)	9221001	9221	Y
9221002	Porter (hospital service)	9221002	9221	Y
9221003	Porter, domestic (hospital service)	9221003	9221	Y
9221004	Porter, hall (hospital service)	9221004	9221	Y
9221005	Porter, head (hospital service)	9221005	9221	Y
9221006	Porter, hospital	9221006	9221	Y
9221007	Porter, night (hospital service)	9221007	9221	Y
9221008	Porter, ward	9221008	9221	Y
9221009	Supervisor, portering (hospital services)	9221009	9221	Y
9222001	Attendant, lobby	9222001	9222	Y
9222002	Man, lobby	9222002	9222	Y
9222003	Page (hotel)	9222003	9222	Y
9222004	Porter (residential buildings)	9222004	9222	Y
9222005	Porter (club)	9222005	9222	Y
9222006	Porter (hostel)	9222006	9222	Y
9222007	Porter (hotel)	9222007	9222	Y
9222008	Porter and liftman	9222008	9222	Y
9222009	Porter, hall	9222009	9222	Y
9222010	Porter, head (residential buildings)	9222010	9222	Y
9222011	Porter, head (hotel)	9222011	9222	Y
9222012	Porter, hotel	9222012	9222	Y
9222013	Porter, house	9222013	9222	Y
9222014	Porter, lodging	9222014	9222	Y
9222015	Porter, night	9222015	9222	Y
9222016	Porter, resident	9222016	9222	Y
9223001	Assistant (catering)	9223001	9223	Y
9223002	Assistant, bar (non-alcoholic)	9223002	9223	Y
9223003	Assistant, bar, snack	9223003	9223	Y
9223004	Assistant, buttery	9223004	9223	Y
9223005	Assistant, caf?	9223005	9223	Y
9223006	Assistant, cafeteria	9223006	9223	Y
9223007	Assistant, canteen	9223007	9223	Y
9223008	Assistant, caterer's	9223008	9223	Y
9223009	Assistant, catering	9223009	9223	Y
9223010	Assistant, cook's	9223010	9223	Y
9223011	Assistant, cookery	9223011	9223	Y
9223012	Assistant, counter (catering)	9223012	9223	Y
9223013	Assistant, food, fast	9223013	9223	Y
9223014	Assistant, frier's, fish	9223014	9223	Y
9223015	Assistant, general (catering)	9223015	9223	Y
9223016	Assistant, general (school meals)	9223016	9223	Y
9223017	Assistant, hall, dining	9223017	9223	Y
9223018	Assistant, house, cook	9223018	9223	Y
9223019	Assistant, kitchen	9223019	9223	Y
9223020	Assistant, lunchtime (preparing, serving food)	9223020	9223	Y
9223021	Assistant, meals, school	9223021	9223	Y
9223022	Assistant, mealtime (preparing, serving food)	9223022	9223	Y
9223023	Assistant, preparation, food	9223023	9223	Y
9223024	Assistant, refectory	9223024	9223	Y
9223025	Assistant, restaurant	9223025	9223	Y
9223026	Assistant, room, dining	9223026	9223	Y
9223027	Assistant, room, still	9223027	9223	Y
9223028	Assistant, room, tea	9223028	9223	Y
9223029	Assistant, service, catering	9223029	9223	Y
9223030	Assistant, service, counter (catering)	9223030	9223	Y
9223031	Assistant, service, food	9223031	9223	Y
9223032	Assistant, services, catering	9223032	9223	Y
9223033	Assistant, serving (catering)	9223033	9223	Y
9223034	Assistant, shop, coffee	9223034	9223	Y
9223035	Assistant, tearoom	9223035	9223	Y
9223036	Attendant (catering)	9223036	9223	Y
9223037	Attendant, bar (non-alcoholic)	9223037	9223	Y
9223038	Attendant, bar, snack	9223038	9223	Y
9223039	Attendant, buffet	9223039	9223	Y
9223040	Attendant, canteen	9223040	9223	Y
9223041	Attendant, hall, dining	9223041	9223	Y
9223042	Attendant, kitchen	9223042	9223	Y
9223043	Attendant, meals, school	9223043	9223	Y
9223044	Attendant, mess	9223044	9223	Y
9223045	Attendant, room, dining	9223045	9223	Y
9223046	Attendant, room, mess	9223046	9223	Y
9223047	Attendant, room, refreshment	9223047	9223	Y
9223048	Attendant, room, still	9223048	9223	Y
9223049	Attendant, stall, coffee	9223049	9223	Y
9223050	Barmaid, coffee	9223050	9223	Y
9223051	Barmaid, tea	9223051	9223	Y
9223052	Barman, coffee	9223052	9223	Y
9223053	Barman, tea	9223053	9223	Y
9223054	Boy, messroom	9223054	9223	Y
9223055	Boy, tea	9223055	9223	Y
9223056	Boy, trolley (catering)	9223056	9223	Y
9223057	Carver (food)	9223057	9223	Y
9223058	Cleaner, plate (catering)	9223058	9223	Y
9223059	Cleaner, silver (domestic service)	9223059	9223	Y
9223060	Cleaner, silver (hotels, catering, public houses)	9223060	9223	Y
9223061	Clearer, table	9223061	9223	Y
9223062	Counterhand	9223062	9223	Y
9223063	Counterman (catering)	9223063	9223	Y
9223064	Dispenser (food and beverages)	9223064	9223	Y
9223065	Domestic, kitchen	9223065	9223	Y
9223066	Foreman (catering)	9223066	9223	Y
9223067	Glassman	9223067	9223	Y
9223068	Hand, cafeteria	9223068	9223	Y
9223069	Hand, canteen	9223069	9223	Y
9223070	Hand, galley	9223070	9223	Y
9223071	Hand, kitchen	9223071	9223	Y
9223072	Hand, mess	9223072	9223	Y
9223073	Hand, room, service	9223073	9223	Y
9223074	Hand, servery	9223074	9223	Y
9223075	Hand, service (catering)	9223075	9223	Y
9223076	Hand, steam (catering)	9223076	9223	Y
9223077	Help, canteen	9223077	9223	Y
9223078	Help, kitchen	9223078	9223	Y
9223079	Help, meals, school	9223079	9223	Y
9223080	Help, room, dining	9223080	9223	Y
9223081	Helper (catering)	9223081	9223	Y
9223082	Helper, canteen	9223082	9223	Y
9223083	Helper, meals, school	9223083	9223	Y
9223084	Helper, room, dining	9223084	9223	Y
9223085	Hostess (hospital service)	9223085	9223	Y
9223086	Inspector, car (dining car)	9223086	9223	Y
9223087	Lady, dinner (schools: preparing, serving food)	9223087	9223	Y
9223088	Lady, tea	9223088	9223	Y
9223089	Maid, buffet	9223089	9223	Y
9223090	Maid, canteen (schools)	9223090	9223	Y
9223091	Maid, coffee	9223091	9223	Y
9223092	Maid, hall, dining	9223092	9223	Y
9223093	Maid, kitchen	9223093	9223	Y
9223094	Maid, pantry	9223094	9223	Y
9223095	Maid, room, coffee	9223095	9223	Y
9223096	Maid, room, dining	9223096	9223	Y
9223097	Maid, room, mess	9223097	9223	Y
9223098	Maid, room, still	9223098	9223	Y
9223099	Maid, table	9223099	9223	Y
9223100	Maker, pizza (fast food)	9223100	9223	Y
9223101	Maker, sandwich	9223101	9223	Y
9223102	Maker, tea	9223102	9223	Y
9223103	Man, despatch (catering)	9223103	9223	Y
9223104	Man, dispatch (catering)	9223104	9223	Y
9223105	Man, kitchen	9223105	9223	Y
9223106	Man, pan (hotels, catering, public houses)	9223106	9223	Y
9223107	Man, pantry	9223107	9223	Y
9223108	Man, plate (hotels, catering, public houses)	9223108	9223	Y
9223109	Man, room, still (hotels, catering, public houses)	9223109	9223	Y
9223110	Man, still (hotels, catering, public houses)	9223110	9223	Y
9223111	Man, stillroom (hotels, catering, public houses)	9223111	9223	Y
9223112	Masher, tea	9223112	9223	Y
9223113	Mate, cook's	9223113	9223	Y
9223114	Member, crew (fast food outlet)	9223114	9223	Y
9223115	Messman	9223115	9223	Y
9223116	Official, NAAFI	9223116	9223	Y
9223117	Orderly, kitchen	9223117	9223	Y
9223118	Orderly, mess	9223118	9223	Y
9223119	Orderly, room, dining	9223119	9223	Y
9223120	Organiser, meals, school	9223120	9223	Y
9223121	Polisher, silver (hotels, catering, public houses)	9223121	9223	Y
9223122	Porter (catering)	9223122	9223	Y
9223123	Porter, kitchen	9223123	9223	Y
9223124	Potman (hotels, catering, public houses)	9223124	9223	Y
9223125	Preparer, sandwich	9223125	9223	Y
9223126	Server (school meals)	9223126	9223	Y
9223127	Server, canteen	9223127	9223	Y
9223128	Server, dinner	9223128	9223	Y
9223129	Server, meal	9223129	9223	Y
9223130	Server, meals	9223130	9223	Y
9223131	Silverman	9223131	9223	Y
9223132	Steward, kitchen	9223132	9223	Y
9223133	Steward, pantry	9223133	9223	Y
9223134	Supervisor, canteen	9223134	9223	Y
9223135	Supervisor, catering	9223135	9223	Y
9223136	Supervisor, kitchen	9223136	9223	Y
9223137	Supervisor, restaurant	9223137	9223	Y
9223138	Supervisor, room, dining (hospital service)	9223138	9223	Y
9223139	Technician, catering	9223139	9223	Y
9223140	Trolleyman, refreshments	9223140	9223	Y
9223141	Washer, dish (hotels, catering, public houses)	9223141	9223	Y
9223142	Washer, glass (hotels, catering, public houses)	9223142	9223	Y
9223143	Washer, plate	9223143	9223	Y
9223144	Washer-up (hotels, catering, public houses)	9223144	9223	Y
9223145	Worker, caf?	9223145	9223	Y
9223146	Worker, canteen	9223146	9223	Y
9223147	Worker, catering	9223147	9223	Y
9223148	Worker, kitchen	9223148	9223	Y
9223149	Worker, restaurant	9223149	9223	Y
9223150	Worker, room, still	9223150	9223	Y
9223151	Worker, service (school meals)	9223151	9223	Y
9224001	Assistant, service, room (hotel)	9224001	9224	Y
9224002	Attendant, car, dining	9224002	9224	Y
9224003	Attendant, car, restaurant	9224003	9224	Y
9224004	Attendant, room, ward	9224004	9224	Y
9224005	Attendant, service, room (hotel)	9224005	9224	Y
9224006	Berister	9224006	9224	Y
9224007	Boy, saloon	9224007	9224	Y
9224008	Busser	9224008	9224	Y
9224009	Butler, wine	9224009	9224	Y
9224010	Hostess (fast food outlet)	9224010	9224	Y
9224011	Hostess (public houses, restaurants)	9224011	9224	Y
9224012	Maid, tea	9224012	9224	Y
9224013	Maitre d'hotel	9224013	9224	Y
9224014	Runner (catering)	9224014	9224	Y
9224015	Runner (public houses)	9224015	9224	Y
9224016	Runner (restaurant)	9224016	9224	Y
9224017	Seater (catering)	9224017	9224	Y
9224018	Sommelier	9224018	9224	Y
9224019	Steward (catering)	9224019	9224	Y
9224020	Steward (canteen)	9224020	9224	Y
9224021	Steward (naval shore establishment)	9224021	9224	Y
9224022	Steward (railways)	9224022	9224	Y
9224023	Steward (shipping: catering)	9224023	9224	Y
9224024	Steward (university: catering)	9224024	9224	Y
9224025	Steward, canteen	9224025	9224	Y
9224026	Steward, car, dining	9224026	9224	Y
9224027	Steward, catering	9224027	9224	Y
9224028	Steward, chief	9224028	9224	Y
9224029	Steward, chief (railways)	9224029	9224	Y
9224030	Steward, mess	9224030	9224	Y
9224031	Steward, messroom	9224031	9224	Y
9224032	Steward, wine	9224032	9224	Y
9224033	Waiter	9224033	9224	Y
9224034	Waiter, head	9224034	9224	Y
9224035	Waitress	9224035	9224	Y
9224036	Waitress, head	9224036	9224	Y
9224037	Worker, factory, fun	9224037	9224	Y
9225001	Assistant, bar	9225001	9225	Y
9225002	Assistant, licensee's	9225002	9225	Y
9225003	Attendant, bar	9225003	9225	Y
9225004	Attendant, saloon	9225004	9225	Y
9225005	Bar-cellarman	9225005	9225	Y
9225006	Barmaid	9225006	9225	Y
9225007	Barmaid, head	9225007	9225	Y
9225008	Barman	9225008	9225	Y
9225009	Barman, head	9225009	9225	Y
9225010	Barperson	9225010	9225	Y
9225011	Barperson, head	9225011	9225	Y
9225012	Barstaff	9225012	9225	Y
9225013	Barstaff, head	9225013	9225	Y
9225014	Bartender	9225014	9225	Y
9225015	Barworker	9225015	9225	Y
9225016	Barworker, head	9225016	9225	Y
9225017	Cellarman (catering)	9225017	9225	Y
9225018	Cellarman (hotel)	9225018	9225	Y
9225019	Cellarman (public house)	9225019	9225	Y
9225020	Cellarman, bar	9225020	9225	Y
9225021	Collector, glass (catering)	9225021	9225	Y
9225022	Collector, glass (public houses)	9225022	9225	Y
9225023	Dispenser (licensed trade)	9225023	9225	Y
9225024	Dispenser, drink	9225024	9225	Y
9225025	Handyman, bar	9225025	9225	Y
9225026	Help, bar	9225026	9225	Y
9225027	Helper, bar	9225027	9225	Y
9225028	Keeper, bar (hotels, catering, public houses)	9225028	9225	Y
9225029	Keeper, bar (shipping)	9225029	9225	Y
9225030	Maid, bar	9225030	9225	Y
9225031	Operative, bar	9225031	9225	Y
9225032	Staff, bar	9225032	9225	Y
9225033	Steward, bar	9225033	9225	Y
9225034	Supervisor, bar	9225034	9225	Y
9225035	Tender, bar	9225035	9225	Y
9225036	Worker, bar	9225036	9225	Y
9226001	Assistant, arcade	9226001	9226	Y
9226002	Assistant, fairground	9226002	9226	Y
9226003	Assistant, front of house (leisure services)	9226003	9226	Y
9226004	Assistant, funfair	9226004	9226	Y
9226005	Assistant, general (leisure services)	9226005	9226	Y
9226006	Assistant, sales, book (bingo hall)	9226006	9226	Y
9226007	Attendant (cinema)	9226007	9226	Y
9226008	Attendant (entertainment)	9226008	9226	Y
